,Unnamed: 0.1,Unnamed: 0,age,gender,race,prediction
2607,2607,5512,6,0,2,1
2608,2608,5513,3,0,1,1
2609,2609,5514,7,0,0,1
2610,2610,5516,2,0,6,1
2611,2611,5517,2,0,6,1
2612,2612,5518,4,0,5,0
2613,2613,5521,2,0,2,0
2614,2614,5522,3,0,4,0
2615,2615,5525,4,0,5,1
2616,2616,5527,2,0,5,1
2617,2617,5528,2,0,2,1
2618,2618,5531,3,0,2,1
2619,2619,5532,6,0,5,1
2620,2620,5533,1,0,3,1
2621,2621,5536,3,0,1,1
2622,2622,5538,3,0,0,1
2623,2623,5540,6,0,3,1
2624,2624,5542,4,0,0,1
2625,2625,5543,3,0,6,1
2626,2626,5546,2,0,6,1
2627,2627,5547,4,0,3,1
2628,2628,5548,3,0,6,1
2629,2629,5549,1,0,3,1
2630,2630,5550,1,0,5,1
2631,2631,5553,2,0,5,1
2632,2632,5555,2,0,1,1
2633,2633,5557,2,0,5,1
2634,2634,5558,3,0,4,1
2635,2635,5559,3,0,4,1
2636,2636,5560,5,0,0,1
2637,2637,5561,3,0,3,1
2638,2638,5565,3,0,5,1
2639,2639,5566,1,0,5,1
2640,2640,5570,2,0,5,1
2641,2641,5574,4,0,3,1
2642,2642,5575,5,0,2,1
2643,2643,5580,3,0,5,1
2644,2644,5581,1,0,6,1
2645,2645,5584,6,0,3,1
2646,2646,5586,7,0,1,1
2647,2647,5588,3,0,6,1
2648,2648,5589,3,0,0,1
2649,2649,5592,4,0,6,1
2650,2650,5594,4,0,5,1
2651,2651,5595,3,0,3,1
2652,2652,5596,1,0,4,1
2653,2653,5599,5,0,3,1
2654,2654,5601,3,0,4,1
2655,2655,5602,3,0,6,1
2656,2656,5603,4,0,1,1
2657,2657,5606,3,0,0,1
2658,2658,5609,3,0,3,1
2659,2659,5611,4,0,6,1
2660,2660,5615,3,0,5,1
2661,2661,5616,3,0,0,1
2662,2662,5622,4,0,6,1
2663,2663,5627,1,0,5,0
2664,2664,5632,4,0,5,1
2665,2665,5633,4,0,6,1
2666,2666,5636,6,0,3,1
2667,2667,5637,2,0,3,1
2668,2668,5639,5,0,5,0
2669,2669,5642,3,0,2,1
2670,2670,5644,0,0,0,1
2671,2671,5650,1,0,0,1
2672,2672,5657,7,0,5,1
2673,2673,5659,3,0,3,1
2674,2674,5660,6,0,0,1
2675,2675,5661,3,0,5,1
2676,2676,5666,2,0,5,1
2677,2677,5667,5,0,5,1
2678,2678,5668,5,0,5,1
2679,2679,5669,3,0,3,1
2680,2680,5673,4,0,3,1
2681,2681,5676,3,0,5,1
2682,2682,5680,3,0,3,1
2683,2683,5689,3,0,2,1
2684,2684,5690,4,0,2,1
2685,2685,5691,3,0,5,1
2686,2686,5693,2,0,1,1
2687,2687,5694,3,0,6,0
2688,2688,5697,3,0,5,1
2689,2689,5699,3,0,5,1
2690,2690,5700,3,0,1,1
2691,2691,5702,3,0,0,1
2692,2692,5703,3,0,0,1
2693,2693,5704,2,0,5,1
2694,2694,5708,2,0,2,1
2695,2695,5710,5,0,5,1
2696,2696,5711,1,0,4,1
2697,2697,5712,6,0,3,1
2698,2698,5714,6,0,5,1
2699,2699,5717,4,0,0,1
2700,2700,5718,3,0,0,1
2701,2701,5719,1,0,5,1
2702,2702,5724,2,0,5,1
2703,2703,5729,4,0,4,1
2704,2704,5733,3,0,5,1
2705,2705,5734,3,0,1,1
2706,2706,5737,3,0,0,1
2707,2707,5738,3,0,4,1
2708,2708,5739,3,0,6,1
2709,2709,5744,1,0,2,1
2710,2710,5745,4,0,6,1
2711,2711,5747,2,0,1,1
2712,2712,5751,4,0,3,1
2713,2713,5752,1,0,1,1
2714,2714,5756,4,0,3,1
2715,2715,5761,3,0,0,1
2716,2716,5762,3,0,5,1
2717,2717,5763,2,0,3,1
2718,2718,5764,3,0,4,1
2719,2719,5765,4,0,3,1
2720,2720,5767,4,0,0,1
2721,2721,5768,3,0,3,1
2722,2722,5772,2,0,6,1
2723,2723,5776,1,0,2,1
2724,2724,5778,5,0,5,1
2725,2725,5779,1,0,3,1
2726,2726,5782,5,0,1,1
2727,2727,5783,3,0,0,1
2728,2728,5785,3,0,5,1
2729,2729,5786,3,0,3,1
2730,2730,5787,6,0,5,1
2731,2731,5790,3,0,6,1
2732,2732,5791,4,0,5,1
2733,2733,5792,4,0,3,1
2734,2734,5794,4,0,6,1
2735,2735,5798,5,0,0,1
2736,2736,5800,7,0,5,1
2737,2737,5801,5,0,1,1
2738,2738,5804,4,0,3,1
2739,2739,5805,4,0,2,1
2740,2740,5807,4,0,2,1
2741,2741,5809,5,0,2,1
2742,2742,5810,1,0,3,0
2743,2743,5811,7,0,3,1
2744,2744,5812,2,0,1,1
2745,2745,5814,3,0,6,1
2746,2746,5815,2,0,1,1
2747,2747,5819,2,0,6,1
2748,2748,5820,3,0,3,1
2749,2749,5821,3,0,6,1
2750,2750,5824,4,0,4,0
2751,2751,5826,3,0,1,1
2752,2752,5828,2,0,1,1
2753,2753,5831,3,0,3,1
2754,2754,5833,3,0,6,1
2755,2755,5835,0,0,1,0
2756,2756,5836,4,0,1,1
2757,2757,5839,3,0,6,1
2758,2758,5842,3,0,0,1
2759,2759,5844,3,0,2,1
2760,2760,5847,3,0,6,1
2761,2761,5848,1,0,5,1
2762,2762,5849,4,0,0,1
2763,2763,5851,6,0,3,1
2764,2764,5852,4,0,0,1
2765,2765,5853,7,0,2,1
2766,2766,5855,3,0,0,1
2767,2767,5856,1,0,1,1
2768,2768,5858,4,0,5,0
2769,2769,5859,3,0,0,1
2770,2770,5860,3,0,6,0
2771,2771,5861,3,0,4,1
2772,2772,5862,4,0,0,1
2773,2773,5868,4,0,5,1
2774,2774,5870,2,0,3,1
2775,2775,5871,3,0,5,1
2776,2776,5873,5,0,4,1
2777,2777,5874,3,0,6,1
2778,2778,5875,7,0,0,1
2779,2779,5879,3,0,3,1
2780,2780,5880,3,0,3,1
2781,2781,5883,7,0,5,1
2782,2782,5888,3,0,4,0
2783,2783,5889,6,0,0,1
2784,2784,5890,2,0,3,1
2785,2785,5892,4,0,2,1
2786,2786,5896,3,0,5,1
2787,2787,5899,6,0,6,1
2788,2788,5902,1,0,1,1
2789,2789,5904,2,0,1,1
2790,2790,5907,5,0,6,1
2791,2791,5908,5,0,2,1
2792,2792,5909,8,0,5,1
2793,2793,5910,3,0,2,1
2794,2794,5911,4,0,3,1
2795,2795,5913,3,0,6,1
2796,2796,5917,3,0,4,1
2797,2797,5918,3,0,3,1
2798,2798,5920,3,0,3,1
2799,2799,5921,3,0,0,1
2800,2800,5922,4,0,3,1
2801,2801,5923,5,0,1,1
2802,2802,5924,3,0,3,1
2803,2803,5925,3,0,0,1
2804,2804,5926,3,0,0,1
2805,2805,5931,3,0,5,1
2806,2806,5934,3,0,3,1
2807,2807,5935,6,0,1,1
2808,2808,5938,4,0,5,1
2809,2809,5942,3,0,0,1
2810,2810,5944,2,0,2,1
2811,2811,5946,3,0,0,1
2812,2812,5947,3,0,4,1
2813,2813,5948,3,0,5,1
2814,2814,5949,7,0,6,1
2815,2815,5950,4,0,2,1
2816,2816,5954,0,0,3,1
2817,2817,5956,5,0,5,1
2818,2818,5957,4,0,6,0
2819,2819,5958,6,0,5,1
2820,2820,5966,3,0,5,0
2821,2821,5967,4,0,2,1
2822,2822,5968,1,0,5,0
2823,2823,5971,0,0,6,1
2824,2824,5972,4,0,2,1
2825,2825,5974,6,0,3,1
2826,2826,5975,3,0,1,1
2827,2827,5977,3,0,3,1
2828,2828,5978,1,0,6,1
2829,2829,5981,5,0,6,1
2830,2830,5982,3,0,3,1
2831,2831,5985,3,0,6,1
2832,2832,5986,1,0,6,1
2833,2833,5987,5,0,1,1
2834,2834,5988,2,0,5,1
2835,2835,5990,5,0,1,1
2836,2836,5991,4,0,1,1
2837,2837,5992,6,0,4,1
2838,2838,5994,3,0,0,1
2839,2839,5996,7,0,1,0
2840,2840,5998,2,0,0,1
2841,2841,6001,3,0,2,0
2842,2842,6002,6,0,4,1
2843,2843,6003,2,0,3,1
2844,2844,6005,4,0,1,1
2845,2845,6007,6,0,1,1
2846,2846,6010,4,0,2,1
2847,2847,6011,3,0,0,1
2848,2848,6013,1,0,3,1
2849,2849,6014,3,0,0,0
2850,2850,6016,1,0,0,0
2851,2851,6018,3,0,3,1
2852,2852,6025,3,0,4,1
2853,2853,6027,3,0,2,1
2854,2854,6028,5,0,1,1
2855,2855,6030,3,0,0,1
2856,2856,6031,3,0,0,1
2857,2857,6038,1,0,2,1
2858,2858,6043,8,0,4,1
2859,2859,6047,5,0,3,1
2860,2860,6048,3,0,0,1
2861,2861,6049,4,0,2,1
2862,2862,6051,1,0,6,1
2863,2863,6054,3,0,2,1
2864,2864,6061,4,0,6,1
2865,2865,6066,2,0,3,1
2866,2866,6067,7,0,2,1
2867,2867,6071,2,0,1,1
2868,2868,6073,6,0,0,1
2869,2869,6078,2,0,4,1
2870,2870,6080,6,0,1,1
2871,2871,6082,5,0,4,1
2872,2872,6083,3,0,5,1
2873,2873,6084,5,0,3,1
2874,2874,6085,1,0,6,1
2875,2875,6087,3,0,3,1
2876,2876,6094,3,0,0,1
2877,2877,6097,3,0,1,1
2878,2878,6099,5,0,3,1
2879,2879,6101,1,0,2,1
2880,2880,6102,2,0,2,1
2881,2881,6104,4,0,5,1
2882,2882,6106,6,0,1,1
2883,2883,6107,0,0,4,1
2884,2884,6111,5,0,5,1
2885,2885,6112,5,0,2,1
2886,2886,6116,5,0,3,1
2887,2887,6117,4,0,2,1
2888,2888,6119,5,0,2,1
2889,2889,6120,5,0,5,1
2890,2890,6122,2,0,5,1
2891,2891,6123,3,0,5,1
2892,2892,6125,1,0,3,1
2893,2893,6129,3,0,0,1
2894,2894,6130,2,0,3,1
2895,2895,6131,4,0,2,1
2896,2896,6133,3,0,5,1
2897,2897,6135,1,0,5,1
2898,2898,6137,5,0,0,1
2899,2899,6141,7,0,6,1
2900,2900,6142,2,0,6,1
2901,2901,6143,2,0,6,1
2902,2902,6146,6,0,3,1
2903,2903,6147,4,0,4,1
2904,2904,6151,3,0,0,1
2905,2905,6154,4,0,1,1
2906,2906,6157,3,0,2,1
2907,2907,6158,6,0,1,1
2908,2908,6161,2,0,0,1
2909,2909,6162,3,0,6,1
2910,2910,6163,5,0,6,1
2911,2911,6164,3,0,3,1
2912,2912,6165,5,0,6,1
2913,2913,6166,3,0,5,1
2914,2914,6169,5,0,5,1
2915,2915,6170,3,0,1,0
2916,2916,6172,1,0,5,1
2917,2917,6175,2,0,1,0
2918,2918,6177,2,0,2,1
2919,2919,6178,3,0,2,1
2920,2920,6179,4,0,1,1
2921,2921,6181,4,0,1,1
2922,2922,6182,3,0,0,1
2923,2923,6184,1,0,5,0
2924,2924,6185,3,0,2,1
2925,2925,6187,2,0,1,1
2926,2926,6188,2,0,0,1
2927,2927,6195,6,0,0,1
2928,2928,6200,2,0,6,1
2929,2929,6201,3,0,4,1
2930,2930,6202,3,0,1,1
2931,2931,6204,2,0,3,1
2932,2932,6205,4,0,3,1
2933,2933,6206,1,0,5,1
2934,2934,6207,3,0,6,1
2935,2935,6209,2,0,1,1
2936,2936,6210,1,0,5,1
2937,2937,6212,2,0,5,1
2938,2938,6214,1,0,2,1
2939,2939,6215,3,0,2,1
2940,2940,6218,5,0,3,1
2941,2941,6220,2,0,1,1
2942,2942,6222,3,0,1,1
2943,2943,6223,3,0,0,1
2944,2944,6225,3,0,2,1
2945,2945,6226,3,0,4,1
2946,2946,6227,3,0,3,1
2947,2947,6230,3,0,5,1
2948,2948,6232,4,0,5,1
2949,2949,6233,4,0,6,1
2950,2950,6236,3,0,3,1
2951,2951,6238,3,0,6,0
2952,2952,6240,6,0,5,1
2953,2953,6247,3,0,3,1
2954,2954,6248,5,0,1,1
2955,2955,6249,4,0,3,1
2956,2956,6251,1,0,1,1
2957,2957,6252,2,0,5,1
2958,2958,6253,4,0,3,1
2959,2959,6254,4,0,2,1
2960,2960,6255,2,0,5,1
2961,2961,6257,4,0,4,1
2962,2962,6259,2,0,5,1
2963,2963,6262,0,0,5,1
2964,2964,6264,3,0,2,1
2965,2965,6265,4,0,0,1
2966,2966,6266,5,0,2,1
2967,2967,6267,3,0,2,1
2968,2968,6269,1,0,1,1
2969,2969,6271,7,0,0,1
2970,2970,6272,2,0,2,1
2971,2971,6276,1,0,1,1
2972,2972,6278,1,0,1,1
2973,2973,6283,4,0,3,1
2974,2974,6285,4,0,5,1
2975,2975,6286,2,0,6,1
2976,2976,6287,1,0,6,1
2977,2977,6291,1,0,5,1
2978,2978,6292,6,0,3,1
2979,2979,6293,3,0,0,1
2980,2980,6298,3,0,5,1
2981,2981,6299,3,0,3,1
2982,2982,6300,3,0,4,0
2983,2983,6302,6,0,4,1
2984,2984,6303,6,0,5,1
2985,2985,6304,3,0,0,1
2986,2986,6310,2,0,3,1
2987,2987,6313,4,0,2,1
2988,2988,6316,1,0,5,1
2989,2989,6317,3,0,2,1
2990,2990,6319,3,0,3,1
2991,2991,6320,3,0,6,1
2992,2992,6322,1,0,1,1
2993,2993,6325,1,0,1,1
2994,2994,6327,5,0,0,1
2995,2995,6332,3,0,0,1
2996,2996,6335,3,0,0,0
2997,2997,6337,4,0,2,1
2998,2998,6338,3,0,2,1
2999,2999,6339,1,0,5,1
3000,3000,6340,4,0,5,1
3001,3001,6341,2,0,4,1
3002,3002,6342,1,0,5,1
3003,3003,6344,3,0,0,1
3004,3004,6346,4,0,1,1
3005,3005,6349,1,0,3,1
3006,3006,6350,3,0,2,1
3007,3007,6351,2,0,1,1
3008,3008,6356,4,0,3,1
3009,3009,6357,3,0,5,1
3010,3010,6359,6,0,5,1
3011,3011,6368,2,0,1,1
3012,3012,6370,4,0,6,1
3013,3013,6371,5,0,1,1
3014,3014,6374,5,0,5,1
3015,3015,6376,3,0,1,1
3016,3016,6377,2,0,5,1
3017,3017,6378,3,0,0,1
3018,3018,6381,3,0,2,1
3019,3019,6382,3,0,2,1
3020,3020,6384,3,0,1,1
3021,3021,6388,3,0,5,1
3022,3022,6389,3,0,3,1
3023,3023,6393,4,0,3,1
3024,3024,6394,4,0,2,1
3025,3025,6395,1,0,2,1
3026,3026,6397,4,0,0,1
3027,3027,6399,6,0,5,1
3028,3028,6403,2,0,5,1
3029,3029,6404,3,0,1,1
3030,3030,6405,1,0,6,1
3031,3031,6410,6,0,3,1
3032,3032,6412,4,0,5,1
3033,3033,6413,3,0,5,1
3034,3034,6414,2,0,3,1
3035,3035,6417,3,0,6,1
3036,3036,6418,1,0,4,1
3037,3037,6421,1,0,1,1
3038,3038,6423,5,0,4,1
3039,3039,6426,4,0,2,1
3040,3040,6430,2,0,1,1
3041,3041,6436,3,0,1,1
3042,3042,6437,5,0,2,1
3043,3043,6443,3,0,6,1
3044,3044,6445,3,0,6,0
3045,3045,6447,3,0,3,1
3046,3046,6448,3,0,0,1
3047,3047,6449,3,0,0,1
3048,3048,6454,2,0,0,1
3049,3049,6455,4,0,2,1
3050,3050,6456,7,0,0,1
3051,3051,6460,1,0,3,1
3052,3052,6463,5,0,5,1
3053,3053,6464,4,0,0,1
3054,3054,6465,3,0,5,1
3055,3055,6469,4,0,5,1
3056,3056,6472,3,0,1,1
3057,3057,6474,5,0,2,1
3058,3058,6477,4,0,3,1
3059,3059,6480,3,0,3,1
3060,3060,6482,4,0,0,1
3061,3061,6484,6,0,2,1
3062,3062,6486,4,0,2,1
3063,3063,6488,3,0,5,1
3064,3064,6492,3,0,2,1
3065,3065,6494,3,0,6,1
3066,3066,6495,3,0,3,1
3067,3067,6497,5,0,3,0
3068,3068,6499,3,0,1,1
3069,3069,6501,3,0,1,1
3070,3070,6502,2,0,5,1
3071,3071,6503,2,0,1,1
3072,3072,6504,3,0,1,1
3073,3073,6506,4,0,5,1
3074,3074,6507,3,0,6,1
3075,3075,6508,8,0,0,1
3076,3076,6510,3,0,2,1
3077,3077,6512,3,0,0,1
3078,3078,6513,2,0,6,1
3079,3079,6515,2,0,3,1
3080,3080,6522,6,0,3,1
3081,3081,6525,4,0,2,1
3082,3082,6526,2,0,4,1
3083,3083,6528,3,0,1,0
3084,3084,6530,4,0,2,1
3085,3085,6533,5,0,1,1
3086,3086,6534,2,0,5,1
3087,3087,6537,4,0,0,1
3088,3088,6540,6,0,6,1
3089,3089,6541,2,0,1,1
3090,3090,6544,4,0,1,1
3091,3091,6546,3,0,2,1
3092,3092,6551,0,0,0,1
3093,3093,6557,3,0,2,1
3094,3094,6559,3,0,0,1
3095,3095,6560,3,0,1,1
3096,3096,6562,5,0,0,1
3097,3097,6564,0,0,3,1
3098,3098,6565,1,0,3,1
3099,3099,6569,3,0,2,1
3100,3100,6571,4,0,5,1
3101,3101,6573,3,0,6,1
3102,3102,6574,3,0,5,1
3103,3103,6575,8,0,1,1
3104,3104,6576,5,0,5,0
3105,3105,6577,5,0,2,1
3106,3106,6578,6,0,2,1
3107,3107,6581,3,0,0,1
3108,3108,6583,2,0,1,1
3109,3109,6584,2,0,2,1
3110,3110,6585,3,0,4,1
3111,3111,6587,5,0,4,1
3112,3112,6588,3,0,2,1
3113,3113,6589,4,0,3,1
3114,3114,6590,3,0,1,1
3115,3115,6596,3,0,4,1
3116,3116,6602,3,0,4,1
3117,3117,6603,1,0,5,1
3118,3118,6604,6,0,1,1
3119,3119,6605,3,0,4,1
3120,3120,6609,2,0,4,1
3121,3121,6610,2,0,6,1
3122,3122,6612,1,0,5,1
3123,3123,6613,3,0,0,1
3124,3124,6616,3,0,3,1
3125,3125,6617,0,0,3,1
3126,3126,6619,3,0,2,1
3127,3127,6622,3,0,4,1
3128,3128,6623,6,0,6,1
3129,3129,6630,5,0,0,1
3130,3130,6632,4,0,6,1
3131,3131,6637,2,0,1,1
3132,3132,6638,3,0,2,1
3133,3133,6640,2,0,1,1
3134,3134,6644,5,0,1,1
3135,3135,6645,5,0,6,1
3136,3136,6646,3,0,0,1
3137,3137,6648,1,0,1,1
3138,3138,6652,4,0,1,1
3139,3139,6654,1,0,0,1
3140,3140,6655,2,0,5,1
3141,3141,6657,5,0,6,1
3142,3142,6660,3,0,0,1
3143,3143,6661,3,0,1,1
3144,3144,6665,3,0,2,1
3145,3145,6668,3,0,4,1
3146,3146,6669,2,0,3,1
3147,3147,6672,4,0,0,1
3148,3148,6673,5,0,5,1
3149,3149,6675,2,0,0,1
3150,3150,6677,4,0,3,1
3151,3151,6678,3,0,2,1
3152,3152,6680,5,0,0,1
3153,3153,6681,4,0,6,1
3154,3154,6685,3,0,2,1
3155,3155,6686,2,0,2,1
3156,3156,6687,2,0,3,1
3157,3157,6689,4,0,5,1
3158,3158,6691,5,0,2,1
3159,3159,6695,1,0,2,1
3160,3160,6699,4,0,5,1
3161,3161,6700,3,0,1,1
3162,3162,6702,3,0,2,1
3163,3163,6703,6,0,5,1
3164,3164,6705,3,0,0,1
3165,3165,6706,4,0,3,1
3166,3166,6710,5,0,6,1
3167,3167,6711,4,0,1,1
3168,3168,6712,1,0,0,1
3169,3169,6715,3,0,5,1
3170,3170,6716,3,0,3,1
3171,3171,6721,1,0,5,1
3172,3172,6724,1,0,0,1
3173,3173,6727,3,0,3,1
3174,3174,6729,3,0,0,1
3175,3175,6730,2,0,6,1
3176,3176,6732,4,0,0,1
3177,3177,6733,6,0,1,1
3178,3178,6734,3,0,4,0
3179,3179,6735,5,0,0,1
3180,3180,6737,4,0,6,1
3181,3181,6738,3,0,5,1
3182,3182,6741,5,0,2,1
3183,3183,6742,2,0,0,1
3184,3184,6745,1,0,3,1
3185,3185,6747,4,0,0,1
3186,3186,6749,5,0,0,0
3187,3187,6751,3,0,6,1
3188,3188,6752,4,0,3,0
3189,3189,6762,1,0,6,1
3190,3190,6767,3,0,2,1
3191,3191,6768,2,0,3,1
3192,3192,6772,2,0,0,1
3193,3193,6773,3,0,3,1
3194,3194,6774,3,0,0,1
3195,3195,6775,3,0,2,1
3196,3196,6776,6,0,5,1
3197,3197,6777,3,0,0,1
3198,3198,6779,5,0,2,1
3199,3199,6787,3,0,4,1
3200,3200,6788,3,0,1,1
3201,3201,6791,5,0,4,1
3202,3202,6793,4,0,3,1
3203,3203,6794,3,0,6,0
3204,3204,6796,0,0,0,1
3205,3205,6798,3,0,3,1
3206,3206,6801,3,0,5,1
3207,3207,6803,2,0,0,1
3208,3208,6804,3,0,3,1
3209,3209,6807,0,0,5,1
3210,3210,6809,2,0,6,1
3211,3211,6811,5,0,0,1
3212,3212,6812,3,0,6,0
3213,3213,6813,1,0,0,1
3214,3214,6817,3,0,6,1
3215,3215,6818,8,0,6,1
3216,3216,6819,3,0,3,1
3217,3217,6821,7,0,3,1
3218,3218,6823,3,0,0,1
3219,3219,6824,5,0,3,1
3220,3220,6827,5,0,6,1
3221,3221,6833,5,0,3,1
3222,3222,6840,4,0,3,1
3223,3223,6841,4,0,3,1
3224,3224,6848,3,0,6,1
3225,3225,6851,2,0,5,1
3226,3226,6852,1,0,3,1
3227,3227,6854,3,0,0,1
3228,3228,6863,2,0,2,1
3229,3229,6869,3,0,2,1
3230,3230,6873,3,0,0,1
3231,3231,6874,3,0,1,1
3232,3232,6875,1,0,1,1
3233,3233,6876,2,0,2,1
3234,3234,6877,4,0,3,1
3235,3235,6879,6,0,0,1
3236,3236,6880,3,0,6,1
3237,3237,6883,4,0,5,1
3238,3238,6884,6,0,3,0
3239,3239,6886,4,0,1,1
3240,3240,6890,3,0,3,1
3241,3241,6891,3,0,6,1
3242,3242,6893,3,0,3,0
3243,3243,6897,4,0,5,1
3244,3244,6898,4,0,1,1
3245,3245,6901,3,0,3,1
3246,3246,6902,4,0,3,1
3247,3247,6903,3,0,0,1
3248,3248,6912,2,0,5,1
3249,3249,6913,3,0,2,1
3250,3250,6919,2,0,2,1
3251,3251,6920,3,0,0,1
3252,3252,6921,3,0,6,1
3253,3253,6924,5,0,2,1
3254,3254,6925,4,0,6,1
3255,3255,6926,1,0,1,1
3256,3256,6931,4,0,0,1
3257,3257,6934,5,0,2,1
3258,3258,6935,3,0,6,1
3259,3259,6936,3,0,0,1
3260,3260,6938,4,0,0,1
3261,3261,6939,8,0,1,1
3262,3262,6940,5,0,5,1
3263,3263,6946,4,0,4,1
3264,3264,6949,3,0,0,1
3265,3265,6951,3,0,6,1
3266,3266,6952,3,0,0,1
3267,3267,6953,1,0,3,1
3268,3268,6956,4,0,5,1
3269,3269,6958,4,0,5,1
3270,3270,6960,6,0,1,1
3271,3271,6962,2,0,5,1
3272,3272,6963,2,0,0,1
3273,3273,6966,2,0,0,1
3274,3274,6969,1,0,2,1
3275,3275,6970,6,0,4,1
3276,3276,6971,3,0,1,1
3277,3277,6975,5,0,6,1
3278,3278,6978,1,0,2,1
3279,3279,6983,2,0,1,1
3280,3280,6985,3,0,2,1
3281,3281,6986,4,0,3,1
3282,3282,6987,2,0,1,1
3283,3283,6991,3,0,1,0
3284,3284,6994,3,0,1,1
3285,3285,6995,3,0,2,1
3286,3286,6996,3,0,0,0
3287,3287,6999,3,0,5,1
3288,3288,7001,4,0,3,1
3289,3289,7004,3,0,0,1
3290,3290,7011,3,0,5,1
3291,3291,7012,2,0,6,1
3292,3292,7013,4,0,2,1
3293,3293,7014,2,0,1,1
3294,3294,7017,3,0,0,1
3295,3295,7018,4,0,3,1
3296,3296,7021,4,0,0,1
3297,3297,7025,3,0,1,0
3298,3298,7027,3,0,1,1
3299,3299,7028,6,0,3,1
3300,3300,7029,5,0,1,1
3301,3301,7031,4,0,1,1
3302,3302,7032,3,0,0,1
3303,3303,7034,5,0,3,1
3304,3304,7037,3,0,0,1
3305,3305,7038,3,0,2,1
3306,3306,7039,5,0,3,1
3307,3307,7040,3,0,5,1
3308,3308,7050,2,0,1,1
3309,3309,7051,3,0,0,1
3310,3310,7052,4,0,0,1
3311,3311,7055,3,0,5,1
3312,3312,7056,4,0,3,1
3313,3313,7057,6,0,1,1
3314,3314,7058,2,0,5,1
3315,3315,7060,6,0,2,1
3316,3316,7063,1,0,0,1
3317,3317,7064,3,0,0,1
3318,3318,7067,3,0,6,1
3319,3319,7068,2,0,6,1
3320,3320,7069,2,0,3,1
3321,3321,7071,1,0,3,1
3322,3322,7074,4,0,5,1
3323,3323,7075,6,0,3,1
3324,3324,7077,3,0,0,1
3325,3325,7082,3,0,1,1
3326,3326,7085,4,0,4,1
3327,3327,7086,4,0,6,1
3328,3328,7087,1,0,3,1
3329,3329,7088,4,0,3,1
3330,3330,7089,3,0,0,1
3331,3331,7090,7,0,0,1
3332,3332,7091,4,0,5,1
3333,3333,7092,8,0,3,1
3334,3334,7095,3,0,3,1
3335,3335,7099,3,0,0,1
3336,3336,7103,3,0,1,1
3337,3337,7105,3,0,3,1
3338,3338,7107,5,0,5,1
3339,3339,7109,3,0,1,1
3340,3340,7110,6,0,3,1
3341,3341,7111,3,0,1,1
3342,3342,7113,3,0,5,1
3343,3343,7116,3,0,2,1
3344,3344,7118,5,0,3,1
3345,3345,7120,3,0,6,1
3346,3346,7121,3,0,2,1
3347,3347,7122,3,0,5,1
3348,3348,7125,4,0,4,1
3349,3349,7126,4,0,3,1
3350,3350,7127,2,0,6,1
3351,3351,7128,6,0,4,1
3352,3352,7130,4,0,3,1
3353,3353,7131,1,0,3,1
3354,3354,7132,5,0,5,1
3355,3355,7133,7,0,6,1
3356,3356,7134,6,0,0,1
3357,3357,7135,7,0,6,1
3358,3358,7136,3,0,5,1
3359,3359,7138,5,0,4,1
3360,3360,7139,4,0,4,1
3361,3361,7143,4,0,5,1
3362,3362,7145,3,0,3,1
3363,3363,7148,3,0,2,1
3364,3364,7150,4,0,1,1
3365,3365,7153,3,0,3,1
3366,3366,7155,6,0,2,1
3367,3367,7157,3,0,6,1
3368,3368,7160,4,0,0,1
3369,3369,7164,3,0,1,1
3370,3370,7166,1,0,1,1
3371,3371,7167,5,0,2,1
3372,3372,7169,7,0,1,1
3373,3373,7170,3,0,3,1
3374,3374,7171,3,0,5,1
3375,3375,7172,3,0,5,1
3376,3376,7174,1,0,2,1
3377,3377,7175,5,0,5,1
3378,3378,7176,5,0,2,1
3379,3379,7177,5,0,1,1
3380,3380,7178,3,0,2,1
3381,3381,7180,3,0,3,1
3382,3382,7186,4,0,0,1
3383,3383,7188,3,0,5,1
3384,3384,7194,5,0,4,1
3385,3385,7195,2,0,0,1
3386,3386,7196,4,0,2,1
3387,3387,7198,3,0,5,1
3388,3388,7199,3,0,6,1
3389,3389,7201,3,0,6,1
3390,3390,7202,2,0,0,1
3391,3391,7203,4,0,1,1
3392,3392,7205,2,0,3,1
3393,3393,7208,5,0,3,1
3394,3394,7210,7,0,2,1
3395,3395,7214,3,0,2,1
3396,3396,7223,3,0,4,1
3397,3397,7224,3,0,6,1
3398,3398,7225,1,0,2,1
3399,3399,7227,3,0,4,1
3400,3400,7228,3,0,5,1
3401,3401,7229,1,0,5,1
3402,3402,7230,4,0,2,1
3403,3403,7231,3,0,5,1
3404,3404,7233,3,0,3,1
3405,3405,7236,3,0,1,1
3406,3406,7237,3,0,3,1
3407,3407,7241,4,0,3,1
3408,3408,7242,3,0,0,1
3409,3409,7245,5,0,1,1
3410,3410,7246,3,0,2,1
3411,3411,7248,3,0,0,1
3412,3412,7251,1,0,4,1
3413,3413,7252,3,0,3,1
3414,3414,7255,1,0,6,1
3415,3415,7261,3,0,2,1
3416,3416,7264,3,0,0,1
3417,3417,7265,2,0,0,1
3418,3418,7267,2,0,1,1
3419,3419,7268,1,0,0,1
3420,3420,7269,4,0,2,1
3421,3421,7270,2,0,1,1
3422,3422,7274,4,0,1,1
3423,3423,7275,3,0,2,1
3424,3424,7276,5,0,1,1
3425,3425,7279,5,0,0,1
3426,3426,7280,1,0,4,1
3427,3427,7281,3,0,3,1
